"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G14060",2518.10611165075,-1.27072578473081,0.196204921300842,-6.47652350565864,9.38600006593616e-11,1.47426196348161e-08
"AT1G48570",712.575427629099,1.23644676101303,0.191073977004944,6.47103692713235,9.73326419826397e-11,1.50528674389305e-08
"AT5G20630",7545.22519501139,1.38380113317688,0.213811251023809,6.47206882963695,9.66700645446783e-11,1.50528674389305e-08
"AT1G79040",117904.398478814,-0.839316042314319,0.130145244861228,-6.4490719058485,1.12537163767525e-10,1.71317883649527e-08
"AT3G22310",624.328920237393,1.16637344259764,0.18084821742375,6.44946054328352,1.12248978320132e-10,1.71317883649527e-08
"AT5G46110",31998.2722886894,-0.912856882808214,0.141571969090398,-6.44800583528882,1.13331402762433e-10,1.71317883649527e-08
"AT4G30990",918.855810629413,1.0777041424595,0.16736397475157,6.43928386655023,1.20038514529643e-10,1.80102562284961e-08
"AT1G52230",20885.7641769569,-0.826338202714945,0.128979976461568,-6.40671696014125,1.48686472676398e-10,2.20236238437037e-08
"AT5G54585",262.05950480453,-2.08755297509931,0.32585339973586,-6.40641766141309,1.48978504986009e-10,2.20236238437037e-08
"AT3G46640",697.172306325335,1.79352164756935,0.280975417647523,6.38319772806345,1.73427739239823e-10,2.54508372074208e-08
"AT5G63420",1345.27562253232,1.41324000737702,0.221803580158556,6.37158339088473,1.87086519676536e-10,2.72563367978026e-08
"AT4G34881",1326.29796635341,1.09016044671385,0.171128750669444,6.37041083072961,1.88522523573456e-10,2.72679520607505e-08
"AT1G59990",918.00257770502,1.00715959624048,0.158311905559064,6.36186894904579,1.99313469300009e-10,2.86228378591191e-08
"AT1G44575",30263.2705516221,-0.956456959842425,0.150406511160771,-6.3591459735414,2.02878541510752e-10,2.89281778515863e-08
"AT5G54160",8746.17357267461,-0.797533132050058,0.125555243126664,-6.35204960134946,2.12464786121429e-10,3.00817220068403e-08
"AT3G15000",3209.01221454883,0.885133617724836,0.139387092775909,6.35018350764984,2.15058230226879e-10,3.01765540867613e-08
"AT5G18130",400.911546108834,-1.75930006298924,0.277080692424137,-6.34941412769469,2.16136472941737e-10,3.01765540867613e-08
"AT1G67740",34518.3651044872,-0.82517609062086,0.130160074879888,-6.3397020275406,2.3020996031584e-10,3.19198017389653e-08
"AT5G39530",2383.55669134467,-0.963105620274684,0.152215726601046,-6.32724122389115,2.49583033250203e-10,3.43689512568173e-08
"AT1G32900",1302.9380512712,-2.2355526121089,0.353511192699769,-6.32385242185958,2.55121392670691e-10,3.48926231268316e-08
"AT4G12750",433.622773021165,1.302675036339,0.206047296414331,6.32221368107402,2.57842485280123e-10,3.5026507882141e-08
"AT3G56080",435.787489658029,-2.16686192754359,0.343727275672666,-6.30401507504196,2.90032265877436e-10,3.91348906407104e-08
"AT3G23080",859.051412501121,-1.14709309932925,0.182075990777886,-6.3000788540461,2.97494259584313e-10,3.98741472596174e-08
"AT3G03630",674.059595999332,1.16080629467799,0.184323533947078,6.29765646209493,3.02179290502716e-10,4.02338717586564e-08
"AT3G45140",6543.64071954627,-1.6934156575502,0.269824306736228,-6.27599373100822,3.47408180612792e-10,4.59515886264486e-08
"AT5G40480",1287.44077418241,1.01231208649682,0.161823012517067,6.25567446033086,3.958016007321e-10,5.20103998870514e-08
"AT2G25510",430.379274371031,-1.36007406765912,0.218118641117381,-6.23547836485557,4.5039960081533e-10,5.88005452882611e-08
"AT3G61470",104991.272626386,-0.7565442454721,0.121414802805665,-6.23107090725185,4.63257351490524e-10,6.00889616239805e-08
"AT1G55960",1442.50547802614,-1.25487274179179,0.201496061471291,-6.22777801525707,4.73096736498849e-10,6.0971858251983e-08
"AT5G64060",114.761932223006,2.3878860405483,0.38416078644327,6.21585056261573,5.10473685435902e-10,6.53698945585275e-08
"AT1G48300",1337.49190638485,-0.945142940678773,0.15229206046984,-6.20612090848919,5.43084016469795e-10,6.91057224754761e-08
"AT5G61030",623.611100817512,1.11802291970269,0.180874367315536,6.18121260793297,6.36110781393832e-10,8.0434007924044e-08
"AT5G14580",255.377394738381,1.45586241639331,0.235681766742362,6.17723821624607,6.52326114964437e-10,8.19688533835001e-08
"AT4G26600",428.005948672773,1.2663277233506,0.205127925156857,6.17335607710293,6.68554091596571e-10,8.34862112518576e-08
"AT5G48470",635.84975872768,1.33813027671802,0.217098947866794,6.16368844651912,7.10697090469618e-10,8.82010185425411e-08
"AT1G32870",232.827234732852,1.50037314696056,0.243853626382882,6.15276126591112,7.61453850227619e-10,9.39204273547625e-08
"AT3G02380",429.989003057341,-1.73389861518157,0.281918755283936,-6.15034857626006,7.73128404319762e-10,9.47789424929806e-08
"AT2G06520",18806.8825690613,-0.766328898987233,0.12478665813127,-6.14111244313548,8.19455487158752e-10,9.9849409511071e-08
"AT2G46830",625.103906481937,-2.18316573512278,0.355661557056465,-6.13832361639293,8.33968397457173e-10,1.01005630306485e-07
"AT4G28750",32034.1901195185,-0.758019364805213,0.123704612040629,-6.12765645759638,8.91828867425617e-10,1.0736658311133e-07
"AT2G34620",1759.44194635479,-1.383476246784,0.22610825373463,-6.11864548919873,9.43740950083179e-10,1.12796323842112e-07
"AT3G54580",56.6911371677052,5.04654754388156,0.824881998168329,6.11790238493209,9.48151142965281e-10,1.12796323842112e-07
"AT3G14900",562.855894248325,1.58513366743966,0.259685881983403,6.10404252758325,1.03418749302879e-09,1.22307879690258e-07
"AT3G10530",321.167052673372,1.37574282421566,0.22554204746169,6.09971772314138,1.06255939002947e-09,1.24928400798494e-07
"AT1G24580",133.819873314856,-3.97855315771266,0.652901987766141,-6.09364534380575,1.10368033926901e-09,1.29008681517462e-07
"AT1G52220",6642.71920446474,-0.785927478472468,0.129003416600455,-6.09229971719754,1.1130004999155e-09,1.29346098559544e-07
"AT1G76960",528.738944458504,-1.86397599581311,0.30661632420449,-6.07918055455516,1.20798278058696e-09,1.39577550595982e-07
"AT4G25730",1154.04622039814,0.96091698746083,0.158416918448147,6.06574725019257,1.31341542499393e-09,1.50892669254303e-07
"AT2G29670",4664.46094179577,-0.794039231660619,0.131273920219183,-6.04872034243239,1.46000839591623e-09,1.6678107272668e-07
"AT4G03320",75.0551448464047,2.54753685763824,0.421290209742664,6.04698803514649,1.47578712858127e-09,1.6763107468998e-07
"AT1G06570",1174.29150044429,-0.941149305794351,0.155669118263818,-6.04583180203636,1.48641104170685e-09,1.67889292098406e-07
"AT1G15510",276.055807148185,1.65452330095871,0.273761486209259,6.0436671493448,1.50650146482861e-09,1.69207887990945e-07
"AT1G19660",3033.34878207965,-0.909083259695232,0.150584320956721,-6.0370379460456,1.56968821576513e-09,1.7514812476648e-07
"AT1G31330",94135.355972514,-0.731262142020687,0.121149375657366,-6.03603723133363,1.57944826446269e-09,1.7514812476648e-07
"AT4G22890",8867.77346784963,-0.857850951367192,0.142136144976208,-6.03541732126465,1.5855239347177e-09,1.7514812476648e-07
"AT1G06680",114664.877803577,-0.740504600383159,0.122747765806407,-6.03273383852097,1.61208819035404e-09,1.77109470311847e-07
"AT2G34420",214786.418411444,-0.747148924555571,0.124292848415045,-6.01119802211512,1.84157290776437e-09,2.01221865818493e-07
"AT4G34350",8561.28782729976,-0.884516020388291,0.147940080088142,-5.9788802321947,2.2467666283472e-09,2.44168881421192e-07
"AT1G10560",353.945680369276,-2.27061419817944,0.380267331786402,-5.97109982472766,2.35659488003128e-09,2.53365454882508e-07
"AT5G48180",1759.77624403295,-0.854842985335825,0.143161898479797,-5.97116267954817,2.35568701301906e-09,2.53365454882508e-07
"AT5G56100",443.648073676544,-1.58176446331425,0.265370041113236,-5.96059923222189,2.51314634207066e-09,2.68759612804951e-07
"AT2G04039",2052.32872891152,-0.877477615004118,0.14738047443563,-5.95382541930525,2.61946228016366e-09,2.78647032501007e-07
"AT1G24147",199.900085494875,-1.5298927134167,0.257240643920484,-5.94732111574719,2.72566376348924e-09,2.85413906067454e-07
"AT4G12980",953.256274766924,-1.14947219749381,0.193232030751972,-5.94866282272445,2.7034188028058e-09,2.85413906067454e-07
"AT5G61380",1736.36824576378,1.38462929784561,0.232789033978926,5.94800053154977,2.71437713681198e-09,2.85413906067454e-07
"AT3G23920",3922.76827630946,-1.86461857814944,0.313584199060392,-5.94614965848562,2.74523173383517e-09,2.85973492273347e-07
"AT5G12050",683.110051292471,-1.18684674532675,0.199938492245733,-5.9360592950159,2.91954248477487e-09,3.02563926063912e-07
"AT2G40360",1255.37031522532,1.0121342498654,0.17058361916204,5.9333613323326,2.96794677912306e-09,3.06002923047534e-07
"AT5G17330",238.745758411566,1.47719535833837,0.249019563866807,5.93204539996897,2.99183863810446e-09,3.06892427648419e-07
"AT2G37180",484.832541863669,-2.26295373971488,0.381899463277626,-5.92552217877772,3.11306562632471e-09,3.1770651988456e-07
"AT5G18820",245.455018045964,1.41947089977765,0.239757904220682,5.92043421630478,3.21092713789298e-09,3.26038838925951e-07
"AT1G55480",5097.19097940505,-0.82254563741342,0.139244202499305,-5.90721640577838,3.47936570299818e-09,3.51520841501399e-07
"AT3G06530",956.114300590033,0.951506911262337,0.161494301706594,5.89189154792008,3.81799733911315e-09,3.8380418251435e-07
"AT3G14620",743.787191787484,-1.07027481313452,0.181712454963209,-5.88993645675646,3.86344142932818e-09,3.8644024844101e-07
"AT5G61370",74.7094402263135,2.42167394357051,0.411542548079533,5.88438292679889,3.99541832484782e-09,3.97662799114185e-07
"AT1G13270",1225.82782552866,1.12720214104181,0.191701099747708,5.87999830217605,4.10270690383067e-09,4.06329666509929e-07
"AT2G04530",538.521695628053,1.15573621574401,0.196962188859904,5.86780753419666,4.41595425216731e-09,4.33086635316213e-07
"AT3G28550",55.7197500712468,9.07684437393292,1.54675369584621,5.86831917603215,4.40235165639191e-09,4.33086635316213e-07
"AT5G01520",342.081496579041,-2.69761406735371,0.460045918593513,-5.86379306570322,4.52411248744501e-09,4.41540201747971e-07
"AT2G04040",494.180479291352,1.98637173932848,0.3394866155165,5.85110472266009,4.88318625363124e-09,4.74282413667904e-07
"AT2G40340",81.8717520283307,2.84267531747752,0.486019765396821,5.84888829604812,4.94869266161255e-09,4.7833397096981e-07
"AT5G07440",3174.40215671694,1.38484341121458,0.237325360660316,5.83521039370382,5.37227334399615e-09,5.16792131966711e-07
"AT4G17340",2345.39220072702,-1.89538661125381,0.325147385303847,-5.82931524878354,5.56552757867017e-09,5.3283300937697e-07
"AT5G04895",235.250669116003,1.54064776595883,0.264350102066284,5.8280581468152,5.60760416288984e-09,5.34316974857347e-07
"AT4G12800",78196.1843322086,-0.706698960432618,0.121358146935669,-5.82325108183494,5.7713748273767e-09,5.47327787284946e-07
"AT5G28460",240.875316343111,1.4524263262437,0.249819867808441,5.81389438312171,6.10359321217442e-09,5.7611615742144e-07
"AT1G64600",237.163167961986,1.46097319580327,0.251829761766651,5.80143183059129,6.57510271059496e-09,6.1772168222669e-07
"AT2G42975",444.911064601679,-1.45560587091383,0.250987773296981,-5.79950908282487,6.65093362450424e-09,6.2193963032864e-07
"AT4G02770",43285.911942523,-0.762216244385569,0.131697938081188,-5.78760955175841,7.13951245014206e-09,6.64536563935676e-07
"AT3G24000",114.881855564741,1.89064971742943,0.327684266908572,5.76972991491516,7.93986829298493e-09,7.28908913381105e-07
"AT3G49320",132.085152114619,1.90317602590627,0.329812915037495,5.77047149803066,7.9050035492574e-09,7.28908913381105e-07
"AT4G19120",866.875640926063,1.15334708293692,0.199880845230744,5.7701731329257,7.91901293386095e-09,7.28908913381105e-07
"AT3G03060",225.741492462003,1.41740149513103,0.246082715425417,5.7598579919792,8.41847316900565e-09,7.65852502546871e-07
"AT4G28510",580.221607631789,1.11174931136751,0.193003404851907,5.76025750540805,8.39857089167381e-09,7.65852502546871e-07
"AT5G23060",8282.61539914462,-0.918785506020429,0.159586508562106,-5.75728809595999,8.54759637344238e-09,7.74096509405671e-07
"AT2G40080",119.658183193896,2.71339868748881,0.472114506833207,5.74733173460274,9.06627476349129e-09,8.13738634464251e-07
"AT5G19940",8444.26760375976,-0.761263962898007,0.132440471765557,-5.74797078830691,9.03208382222514e-09,8.13738634464251e-07
"AT4G30270",3989.38988698171,1.1395511720002,0.198302447190659,5.746531059723,9.10929044737561e-09,8.13965708642163e-07
"AT3G01500",84942.4088029297,-0.827767020170252,0.144215561833302,-5.73978986489033,9.47941004148193e-09,8.43289995061921e-07
"AT1G67970",450.755150980902,1.33536251462861,0.232722487628586,5.73800378397377,9.57989762128503e-09,8.48475073462271e-07
"AT4G21930",89.7339552231637,-3.80583048759962,0.663503185062952,-5.73596415703494,9.69591667050965e-09,8.54984230967528e-07
"AT1G44000",2419.59060106512,-0.932151602284948,0.162768978236624,-5.72683819965891,1.02319670132593e-08,8.98313086469772e-07
"AT5G06980",838.65469068727,-1.2852464084935,0.224716209482232,-5.71942011417351,1.06888213580905e-08,9.34342406106132e-07
"AT2G18700",2525.54941706485,-0.990896194800273,0.173490704174465,-5.71152327449092,1.11969380136356e-08,9.7452137993136e-07
"AT4G21280",30496.3927759089,-0.715565290023886,0.125379018075303,-5.70721721232588,1.14838192854615e-08,9.95181839371567e-07
"AT2G04030",7288.23243296665,0.826663048087256,0.144900021488167,5.70505814697042,1.16303378919222e-08,1.0035534047944e-06
"AT1G64780",374.751772839639,-1.6927261385935,0.296964245607775,-5.70010081560197,1.19736596075457e-08,1.02876250602439e-06
"AT1G29910",107912.353651081,-0.699730495948058,0.122811380654831,-5.697603041486,1.21503547691083e-08,1.0395016282252e-06
"AT3G01060",1527.63784471487,-0.948015040296504,0.16688168882181,-5.68076130454766,1.34096511401529e-08,1.14237727191854e-06
"AT1G68990",517.787964390503,1.07205250175283,0.188890691437414,5.67551790718094,1.38269677630803e-08,1.17295859441658e-06
"AT2G22240",774.173372910772,-2.06088734683327,0.363272781069849,-5.67311247697638,1.40226093452843e-08,1.18455697851656e-06
"AT5G13630",48586.3970748215,-0.906510867916393,0.159875790603445,-5.67009466845983,1.42718636499737e-08,1.20056827900721e-06
"AT4G37910",2460.64140945185,0.846203032806957,0.149261675572242,5.66925856595653,1.43416790668703e-08,1.20141440683095e-06
"AT3G58660",629.854739303524,1.01780843058183,0.179765620742314,5.66186363320726,1.4973779982512e-08,1.24916118899753e-06
"AT1G73480",2646.36393887266,-1.86336602295541,0.329378244267659,-5.657222525727,1.53842247696866e-08,1.27809850824193e-06
"AT1G45332",496.203554224405,1.0837591444507,0.191718672973007,5.65286170431241,1.57798268298271e-08,1.30556962310154e-06
"AT1G04530",1283.79726894491,-0.927914042739942,0.164275240517299,-5.64853254707136,1.61823217697119e-08,1.33338352122974e-06
"AT1G10900",912.799830865245,-1.1519591802484,0.20511025142492,-5.61629256580608,1.95098213462795e-08,1.60099982925286e-06
"AT2G30520",4383.37915467161,-0.95740575899335,0.170493343738246,-5.61550227123958,1.95992082193113e-08,1.601797078249e-06
"AT1G23740",3997.57490130686,-1.10786909988759,0.197321796126407,-5.61452977641596,1.97097487986215e-08,1.60430971496472e-06
"AT3G01420",102.678244353381,2.31131562226945,0.413668898586828,5.58735653119039,2.30552085544683e-08,1.86905229027252e-06
"AT5G15700",315.154986696269,1.26975370427824,0.227313668359224,5.58591004862782,2.32479551116158e-08,1.87710898602022e-06
"AT4G19170",3225.3992278571,-1.1304343981703,0.202488128914273,-5.58271936350842,2.36786662206266e-08,1.89665173054063e-06
"AT4G33467",422.508359011293,-2.07342451217018,0.371366160101052,-5.58323491727406,2.36085506941131e-08,1.89665173054063e-06
"AT3G17040",1857.42336532191,-0.91892982862122,0.16463698954196,-5.58155145558599,2.38382505320639e-08,1.90185724979026e-06
"AT5G02120",3186.68352365739,-0.761468039901292,0.136537873217965,-5.57697305483664,2.44739760520522e-08,1.94485884793087e-06
"AT2G24550",1542.52120272118,-0.954936105499324,0.171310166114418,-5.57431077885667,2.48511752279304e-08,1.96677036593846e-06
"AT3G16140",22683.7735525142,-0.697162107224099,0.12509703650936,-5.57297060487867,2.50431839681793e-08,1.96677036593846e-06
"AT4G29510",940.815139122804,0.923711011595234,0.165741359428446,5.57320764582012,2.5009118270287e-08,1.96677036593846e-06
"AT2G29760",164.767943978353,1.53080428409601,0.275515213129131,5.55615157039819,2.75787415232615e-08,2.15747314523413e-06
"AT1G21500",5223.81719988951,-0.715483250291374,0.1292888455857,-5.53399055463847,3.13025837726704e-08,2.43929630523077e-06
"AT2G19810",374.21876621279,-1.57601002241034,0.2849489071056,-5.53085126178877,3.18680460896823e-08,2.47377245804271e-06
"AT4G39260",6157.14255122958,1.38962751364741,0.251402180301428,5.52750780435262,3.2481178266675e-08,2.51166957327501e-06
"AT1G55673",28135.2954379583,-0.67715556688373,0.122564651850184,-5.52488467646812,3.29702102847932e-08,2.53971677308723e-06
"AT3G04550",3385.56087620356,0.922736383313099,0.167042095927441,5.52397512848444,3.31414398433679e-08,2.54316277882028e-06
"AT1G75460",3607.60612201369,-0.978187665137563,0.177461497403297,-5.51211208882423,3.54552993282094e-08,2.71037563875913e-06
"AT1G64220",65.9704170723632,2.50905585652271,0.455326603285945,5.51045302078917,3.57911330539976e-08,2.72568458352508e-06
"AT3G06780",654.908343652838,-0.966001514666662,0.175345212836044,-5.50914107686488,3.60588833404269e-08,2.73571263984635e-06
"AT2G34640",1891.18600683851,0.945515837508486,0.171765703794665,5.50468351143481,3.69832048869158e-08,2.79529073026858e-06
"AT1G06950",5021.77767259506,0.800829709112401,0.145693786475435,5.49666343696425,3.87044380482363e-08,2.91442968898798e-06
"AT3G18950",287.215297498963,-1.6802954558935,0.306003023183058,-5.49110737016577,3.9942142945139e-08,2.99640591011948e-06
"AT1G55670",26789.2445046625,-0.674261955369401,0.12283523999744,-5.48915730846829,4.03855834137648e-08,3.01840949640796e-06
"AT2G31890",1087.96567157152,0.93677842409638,0.170746694240443,5.48636345941331,4.1029228311184e-08,3.05515790813464e-06
"AT5G01530",85150.7450076396,-0.668137908081411,0.122010814872469,-5.47605479710778,4.34913060207768e-08,3.22654135626464e-06
"AT1G68190",755.3653709839,-0.962731464197462,0.175876218347434,-5.47391496839919,4.40200350467236e-08,3.25376031108227e-06
"AT1G48920",7089.2271131773,0.818246582668281,0.149538630191101,5.47180739600607,4.45468829210798e-08,3.28064132281432e-06
"AT5G26000",29578.7404959933,-0.775142712406468,0.141750466721374,-5.46836091855767,4.5421626800703e-08,3.33285330959173e-06
"AT5G63600",46.3805487866845,3.32306167689948,0.607831031148433,5.46708132130224,4.57506192227631e-08,3.34478617990419e-06
"AT2G36410",921.793751858492,1.07081840271382,0.195988976776161,5.46366647924692,4.66399451748423e-08,3.3974496294935e-06
"AT1G79520",351.86659694706,-2.37163068609096,0.434261546744213,-5.46129562672951,4.72672177741675e-08,3.4307126835727e-06
"AT1G64860",2626.31406239153,-0.922284620524261,0.168909646891125,-5.46022466744449,4.75532429815032e-08,3.43905737461555e-06
"AT5G17270",394.90450356132,1.1158329104906,0.204459386701351,5.45747949503767,4.82940901734208e-08,3.48011714314203e-06
"AT2G37770",154.181615165734,-1.71827967566248,0.315178428010687,-5.45176802393411,4.98714851448677e-08,3.58095074584844e-06
"AT4G36580",135.231639688024,1.62933055790178,0.298971380250047,5.44978772395899,5.0429975749531e-08,3.60816605852072e-06
"AT5G28335",39.6367446648668,3.56970646581252,0.657185521877824,5.43180935516129,5.57855037601004e-08,3.97718990459865e-06
"AT5G51200",2272.91493676449,0.799602512518342,0.147363072485919,5.4260711250761,5.76080107485957e-08,4.09261150565553e-06
"AT3G63160",4508.32990970715,0.954889876069839,0.176021724796234,5.42484103695289,5.80061394189007e-08,4.10638532752464e-06
"AT4G01026",606.338621250804,-1.65540140389278,0.305660656078461,-5.41581446932394,6.10103392808896e-08,4.30390481137644e-06
"AT5G10180",1242.00414775043,-0.85238295486171,0.15752831701785,-5.4109824252431,6.26799240438722e-08,4.40622333182535e-06
"AT3G11270",442.989307786976,1.12676472332941,0.208456407940475,5.40527746046146,6.47081461161408e-08,4.5329521869861e-06
"AT3G48500",1944.51772376156,1.13411293436663,0.209889313999883,5.40338577869313,6.53946039632706e-08,4.56513372458874e-06
"AT1G06430",2729.9489715716,-1.02519036179373,0.189872868619087,-5.3993515200448,6.68822116093186e-08,4.65282652043374e-06
"AT1G07180",1352.24271955397,-1.2776855260263,0.237049750925284,-5.38994671388209,7.04785782759579e-08,4.88610971116598e-06
"AT1G10522",734.17507164186,1.15126042155852,0.213717103474104,5.38684271330682,7.17061321301457e-08,4.95412985043498e-06
"AT2G05620",2605.08666707291,-0.834458957283445,0.154991714100721,-5.3838939850757,7.28914455054047e-08,4.98463439417062e-06
"AT5G28020",976.427195748409,-0.908989403143263,0.168828174787628,-5.38410963861155,7.28041189481157e-08,4.98463439417062e-06
"AT5G67030",8723.2498121115,-0.899967095852166,0.167129213195916,-5.38485809059117,7.25018268806199e-08,4.98463439417062e-06
"AT5G35790",2643.3032913771,-0.802101122738989,0.149105294303076,-5.37942751454965,7.47230726837797e-08,5.09256737731319e-06
"AT3G54590",36.405008803562,8.46277812068118,1.57361002993018,5.37793859960126,7.53435003237011e-08,5.11750362840544e-06
"AT5G09660",20026.7898578262,-0.751319160452712,0.13980733649598,-5.37396090422132,7.70255655380578e-08,5.21413803078334e-06
"AT5G47390",1143.58964410978,-1.0237175034842,0.19068741815908,-5.36856344989775,7.93662695523978e-08,5.35455989715087e-06
"AT5G36910",1703.67743538597,-1.37856227890044,0.257105125918814,-5.36186228871903,8.23683257356077e-08,5.53851233750633e-06
"AT2G43750",3416.12212486149,-0.708177529630338,0.132155164449792,-5.35868221706453,8.38311592347767e-08,5.61808485471728e-06
"AT3G18600",617.221686563821,0.981037771456674,0.183128922996111,5.35708808530212,8.45738947479723e-08,5.64903041165443e-06
"AT3G24460",306.618954958545,-1.5217993006524,0.284266486203486,-5.35342495338354,8.63048388503844e-08,5.74555889101649e-06
"AT5G48930",3025.41202537767,-0.758081312103443,0.141670210165651,-5.35102835816391,8.74558143068409e-08,5.80296748065688e-06
"AT3G50820",36547.5313574874,-0.786384364536079,0.147027482953946,-5.34855354071729,8.86599490901733e-08,5.86351406729584e-06
"AT5G60360",6922.08909143588,-1.03784164103665,0.194067224173229,-5.34784606446606,8.9007115168921e-08,5.86717393597101e-06
"AT3G11900",423.615273223105,-1.19695583013516,0.223979634622356,-5.34403867634355,9.0898159762343e-08,5.95279316619514e-06
"AT5G16400",2109.23684513833,-0.781091674708693,0.146159675746397,-5.34409830016297,9.0868248342115e-08,5.95279316619514e-06
"AT1G20340",78050.8603590477,-0.679826403797349,0.127444185007911,-5.33430696547786,9.5910155846355e-08,6.26062884185379e-06
"AT2G29650",3577.37342945737,-0.759283048975138,0.14238785180067,-5.33249880079703,9.68704094389297e-08,6.30284654294395e-06
"AT2G22450",568.429973913488,1.32365511999568,0.248619650290297,5.32401649849533,1.01500694512932e-07,6.58281117155647e-06
"AT5G46520",374.640047240905,1.07875618450159,0.202740592569573,5.32086924887232,1.03272608565991e-07,6.67619226758603e-06
"AT4G35090",19854.008959335,-0.897172677656924,0.169002799774758,-5.30862612248228,1.10454642037273e-07,7.11759800692105e-06
"AT1G01060",112.759831069993,-2.19658852907596,0.413931220983459,-5.30665100317169,1.11657666620837e-07,7.17213222815311e-06
"AT1G29930",397239.094294735,-0.639998490756711,0.120634503528754,-5.30526899051034,1.12506966032514e-07,7.20367054803723e-06
"AT1G12900",33140.1906473251,-0.753470280261096,0.142379763472449,-5.2919759232982,1.21001825493397e-07,7.72298952871351e-06
"AT1G30680",1014.1773159811,0.857353103987311,0.162064648593194,5.29019197850725,1.22188037668293e-07,7.7740205611425e-06
"AT3G48240",60.5072984154268,-3.30761622553597,0.626622726910397,-5.27848110751485,1.30259093106724e-07,8.26138506911889e-06
"AT3G13160",240.83222855366,1.27221185409217,0.241115001779624,5.27636955271225,1.31768232704472e-07,8.33081861170884e-06
"AT1G72030",466.480001871502,-1.19303227083403,0.226195249230143,-5.27434716199623,1.33229495824933e-07,8.37055941737585e-06
"AT5G62190",1895.82131106131,0.809311232290763,0.153439568957682,5.2744623683997,1.33145834923661e-07,8.37055941737585e-06
"AT4G38150",244.164506257127,1.27176809560071,0.241413821188423,5.26800035449544,1.37917841086568e-07,8.63812521821012e-06
"AT2G40880",1197.38378507316,-0.952202157253873,0.180785620859473,-5.2670237418607,1.38653280946e-07,8.65721805409729e-06
"AT2G38465",163.201300669964,1.83267451048316,0.348000042479179,5.26630542176676,1.39196632834126e-07,8.66423623260093e-06
"AT1G70290",3600.217512128,-0.70210203795594,0.133444775372043,-5.26136775305354,1.42987716199224e-07,8.87274084625125e-06
"AT1G18020",1823.31904355335,-1.10110697524091,0.209425013317608,-5.2577624697151,1.45818691916791e-07,9.02056861842177e-06
"AT5G24060",933.460676521934,1.15102730564126,0.219131464590167,5.25267928909244,1.49902426009021e-07,9.24474930954409e-06
"AT2G39730",232769.582900966,-0.769096015543132,0.146755606376222,-5.2406584970354,1.60004588424072e-07,9.83759097940663e-06
"AT2G23840",717.801181200135,-0.938111197545728,0.179109692496893,-5.23763501833941,1.62647306494561e-07,9.96958566180837e-06
"AT3G52140",3219.2297239629,0.769234990561444,0.146902233814349,5.23637367920206,1.63762232061537e-07,1.00074154273471e-05
"AT5G38410",270198.985912866,-0.650915395573082,0.124345299363567,-5.23474066896493,1.65216667428365e-07,1.00482841266106e-05
"AT5G40670",970.916291281078,-0.903131992565219,0.172534474627642,-5.23450165257887,1.65430591689038e-07,1.00482841266106e-05
"AT5G15850",347.978841836837,-1.72121126589803,0.329171116802158,-5.22892555889869,1.70497993470096e-07,1.03248860202297e-05
"AT3G13940",257.362739887513,1.22422096796671,0.234261170590479,5.22588086143741,1.73327942648411e-07,1.04647396004393e-05
"AT1G58520",634.856346213131,-1.87001921776133,0.359305850974912,-5.20453316495506,1.9448489055933e-07,1.1706942289507e-05
"AT5G26220",226.78699633524,-2.06040853815811,0.396020775161037,-5.20277891310189,1.96330384452506e-07,1.17827533713959e-05
"AT1G18800",555.798637578406,0.958153029133374,0.184426848279792,5.19530121601261,2.04388630511948e-07,1.22298613584605e-05
"AT4G09650",19531.470273639,-0.727111001808651,0.140060278587696,-5.19141479040672,2.08702096450637e-07,1.2450906970742e-05
"AT1G32080",5382.96058556036,-0.666473334824978,0.128417003935454,-5.18991499879538,2.10390100483758e-07,1.25144762432721e-05
"AT4G27657",977.720228679089,-1.30912902016058,0.252426671274809,-5.18617550811565,2.14656528511215e-07,1.27305885124424e-05
"AT4G16630",735.305865796086,0.889091239515876,0.171513196338622,5.18380660203267,2.17402369549497e-07,1.28555136464489e-05
"AT5G36700",6021.03816529248,-0.670185101546949,0.129418056821641,-5.17845127647504,2.23735489784288e-07,1.31912082759915e-05
"AT4G26850",2602.46529435375,-0.977553329140772,0.188993822993076,-5.17240888437178,2.310951969853e-07,1.35852892847645e-05
"AT1G06720",693.746792833267,0.92890286954362,0.179658777008267,5.17037288693597,2.33627344201501e-07,1.36542957999162e-05
"AT4G09730",1488.80780626002,0.872248557876665,0.168684307064838,5.17089332762527,2.32977539367259e-07,1.36542957999162e-05
"AT1G09100",606.813267258693,0.988228049818751,0.191175033339321,5.16923173783223,2.3505827961702e-07,1.36885466283959e-05
"AT2G31380",434.263891149859,-1.03250193070526,0.199755782342364,-5.16882124060689,2.35575087462072e-07,1.36885466283959e-05
"AT5G39410",438.212365855413,1.43175915848727,0.277235811457138,5.1644091395048,2.41199602906237e-07,1.39749798744378e-05
"AT5G66960",107.021237929407,1.74591955573728,0.338110737789766,5.16375069052931,2.42050036233929e-07,1.39839539611584e-05
"AT4G35250",4309.39841769868,-0.691462355135741,0.133926310863203,-5.16300606414839,2.43015264148956e-07,1.39994896438819e-05
"AT3G56940",40127.2549083146,-0.72880528192519,0.141242041043088,-5.15997415884735,2.46983930771129e-07,1.41874626518673e-05
